date,open,high,low,close
1377360000,121.01233,121.13586,120.005,120.02016
1377363600,120.59987,121,119.8002,119.8002
1377367200,119.8002,120.5001,119.8,120.3
1377370800,120.3,120.9,119.83002,120.50004
1377374400,120.88951,121.297,120.12,120.12
1377378000,120.89993,121.39,120.12001,121.25993
1377381600,121.25991,121.297,120.12973,120.54999
1377385200,120.54998,121,119.09321,119.60255
1377388800,119.60255,120.65886,119.57001,119.70001
1377392400,119.70002,121.2,119.5705,121.19
1377396000,121.19,121.297,119.14,119.14
1377399600,119.63985,120.6,119.14376,120.00003
1377403200,120.00003,121.10401,120.00003,120.49996
1377406800,120.02005,120.96998,120.00003,120.00003
1377410400,120.44444,121.38999,119.83103,120.30004
1377414000,120.49519,120.55556,119.88,120.55556
1377417600,120.54691,120.75,120.01,120.13009
1377421200,120.75,120.80549,120.203,120.20504
1377424800,120.4952,120.95,120.2,120.95
1377428400,120.99999,121.297,120.23,121.15
1377432000,121.15,121.38999,120.45121,120.50001
1377435600,120.50002,121.5,120.50002,121.45
1377439200,121.45,121.85,121.39001,121.66394
1377442800,121.8385,122,121.66392,121.99982
1377446400,121.99982,122.465,121.88,122.46
1377450000,122.46,122.46499,121.85,122.31544
1377453600,122.31544,122.386,121.9,122.37
1377457200,121.9,122.3875,121.58,122.1
1377460800,122.1,122.45,121.59088,122.05002
1377464400,122.09999,122.68,122.05,122.05
1377468000,122.48007,122.6,121.60836,122.44994
1377471600,122.4499,122.99,121.6275,122.11102
1377475200,122.111,122.75513,121.39001,121.83095
1377478800,121.83094,122,121.39001,122
1377482400,122,122.47222,121.7,122.4673
1377486000,122.4673,122.4673,121.7,121.87999
1377489600,121.87998,122.38599,121.7,122.00003
1377493200,122.00003,122.65,121.4,122.29999
1377496800,122.2905,122.3,121.33187,121.33189
1377500400,121.33187,122.39826,121.22482,121.62285
1377504000,122.33588,122.96996,121.231,122.46656
1377507600,122.46497,122.46752,121.32287,121.99983
1377511200,121.99982,122.67,121.23179,121.43
1377514800,121.45506,122.56499,121.45506,121.90999
1377518400,121.91,122.39223,121.2,121.21006
1377522000,121.21006,122.10477,121.2,122.10477
1377525600,122.09999,122.36933,122,122
